InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
554285,22501,PICNIC BASKET WICKER LARGE,1,5/23/11 14:15,20.79,,United Kingdom
540540,22443,GROW YOUR OWN HERBS SET OF 3,3,1/9/11 15:10,7.95,17218.0,United Kingdom
569741,22768,FAMILY PHOTO FRAME CORNICE,2,10/6/11 10:52,9.95,14626.0,United Kingdom
552683,21078,SET/20 STRAWBERRY PAPER NAPKINS ,1,5/10/11 15:09,2.46,,United Kingdom
556201,23162,REGENCY TEA STRAINER,8,6/9/11 13:01,3.75,12347.0,Iceland
574039,47599A,PINK PARTY BAGS,15,11/2/11 12:57,2.1,17800.0,United Kingdom
551174,DOT,DOTCOM POSTAGE,1,4/26/11 17:02,111.73,,United Kingdom
560937,23154,SET OF 4 JAM JAR MAGNETS,1,7/22/11 10:52,2.08,17920.0,United Kingdom
575512,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,11/10/11 10:36,4.95,14121.0,United Kingdom
545048,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2/27/11 11:48,2.55,14810.0,United Kingdom
551341,84978,HANGING HEART JAR T-LIGHT HOLDER,108,4/28/11 7:52,1.06,15189.0,United Kingdom
541497,22728,ALARM CLOCK BAKELIKE PINK,1,1/18/11 15:19,7.46,,United Kingdom
576147,23583,LUNCH BAG PAISLEY PARK  ,20,11/14/11 10:49,1.65,16303.0,United Kingdom
564835,22960,JAM MAKING SET WITH JARS,1,8/30/11 12:31,8.29,,United Kingdom
581173,21172,PARTY METAL SIGN ,1,12/7/11 15:07,1.45,17870.0,United Kingdom
547093,21495,SKULLS AND CROSSBONES WRAP,25,3/21/11 8:20,0.42,14762.0,United Kingdom
556237,15058A,BLUE POLKADOT GARDEN PARASOL,1,6/9/11 15:34,10.79,,United Kingdom
543459,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2/8/11 13:28,0.85,12599.0,France
557762,20728,LUNCH BAG CARS BLUE,10,6/22/11 14:01,1.65,15810.0,United Kingdom
558682,22431,WATERING CAN BLUE ELEPHANT,1,7/1/11 11:20,4.13,,United Kingdom
537655,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,12/7/10 16:20,0.95,15081.0,United Kingdom
563557,23031,DRAWER KNOB CRACKLE GLAZE PINK,24,8/17/11 13:33,1.65,15786.0,United Kingdom
567656,22573,STAR WOODEN CHRISTMAS DECORATION,1,9/21/11 14:40,1.63,14096.0,United Kingdom
577768,22633,HAND WARMER UNION JACK,2,11/21/11 15:18,4.13,,United Kingdom
567504,23393,HOME SWEET HOME CUSHION COVER ,4,9/20/11 14:33,3.75,13356.0,United Kingdom
569007,21790,VINTAGE SNAP CARDS,24,9/29/11 18:51,0.85,17552.0,United Kingdom
550464,75049L,LARGE CIRCULAR MIRROR MOBILE,12,4/18/11 13:30,1.25,16550.0,United Kingdom
570694,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,10/12/11 8:10,4.95,14911.0,EIRE
537823,22079,RIBBON REEL HEARTS DESIGN ,2,12/8/10 14:25,3.36,,United Kingdom
550298,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/15/11 16:11,1.25,17346.0,United Kingdom
562964,22457,NATURAL SLATE HEART CHALKBOARD ,6,8/11/11 10:29,2.95,13488.0,United Kingdom
556510,84674,FLYING PIG WATERING CAN,6,6/13/11 10:36,2.95,14911.0,EIRE
575947,22961,JAM MAKING SET PRINTED,3,11/13/11 11:50,3.29,,United Kingdom
538349,22465,HANGING METAL STAR LANTERN,1,12/10/10 14:59,3.36,,United Kingdom
550188,22622,BOX OF VINTAGE ALPHABET BLOCKS,4,4/14/11 18:57,9.95,12457.0,Switzerland
579787,82482,WOODEN PICTURE FRAME WHITE FINISH,2,11/30/11 15:33,4.96,,United Kingdom
568650,84849A,HELLO SAILOR BLUE SOAP HOLDER,12,9/28/11 11:56,1.69,13505.0,Switzerland
572552,22147,FELTCRAFT BUTTERFLY HEARTS,1,10/24/11 17:07,3.29,14096.0,United Kingdom
561025,84970S,HANGING HEART ZINC T-LIGHT HOLDER,4,7/24/11 10:37,0.85,16241.0,United Kingdom
580065,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,12/1/11 13:33,4.25,15434.0,United Kingdom
542107,22913,RED COAT RACK PARIS FASHION,1,1/25/11 13:38,4.95,16222.0,United Kingdom
541588,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,1/19/11 14:43,2.95,14307.0,United Kingdom
536408,84879,ASSORTED COLOUR BIRD ORNAMENT,8,12/1/10 11:41,1.69,14307.0,United Kingdom
578516,21930,JUMBO STORAGE BAG SKULLS,10,11/24/11 13:53,2.08,14591.0,United Kingdom
571672,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,10/18/11 13:15,4.95,13880.0,United Kingdom
574678,22796,PHOTO FRAME 3 CLASSIC HANGING,4,11/6/11 12:36,9.95,13365.0,United Kingdom
565150,84660B,BLACK STITCHED WALL CLOCK,86,9/1/11 14:26,0.79,14298.0,United Kingdom
560996,22295,HEART FILIGREE DOVE LARGE,12,7/22/11 13:53,1.65,17625.0,United Kingdom
568104,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,1,9/23/11 15:50,0.55,16485.0,United Kingdom
550620,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,4/19/11 13:39,1.25,12585.0,Germany
578668,21819,GLITTER CHRISTMAS STAR ,72,11/24/11 17:11,0.39,12971.0,United Kingdom
543040,21975,PACK OF 60 DINOSAUR CAKE CASES,1,2/2/11 17:06,0.55,17337.0,United Kingdom
572674,23490,T-LIGHT HOLDER HANGING LOVE BIRD,3,10/25/11 13:17,3.75,14173.0,United Kingdom
575739,23566,EGG CUP MILKMAID HEIDI,2,11/11/11 9:05,2.46,,United Kingdom
574076,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,11/2/11 15:38,7.46,,United Kingdom
559009,23047,PAPER LANTERN 5 POINT SEQUIN STAR,6,7/5/11 12:47,5.75,15549.0,United Kingdom
543036,21174,POTTERING IN THE SHED METAL SIGN,1,2/2/11 15:57,1.95,17223.0,United Kingdom
571741,84946,ANTIQUE SILVER T-LIGHT GLASS,12,10/19/11 10:36,1.25,15610.0,United Kingdom
540604,22705,WRAP GREEN PEARS ,25,1/10/11 11:38,0.42,15326.0,United Kingdom
540523,22380,TOY TIDY SPACEBOY  ,5,1/9/11 12:51,2.1,13069.0,United Kingdom
580043,22696,WICKER WREATH LARGE,2,12/1/11 12:25,1.95,14527.0,United Kingdom
542236,82494L,WOODEN FRAME ANTIQUE WHITE ,1,1/26/11 14:19,2.95,17027.0,United Kingdom
542929,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2/2/11 10:34,4.95,17811.0,United Kingdom
539742,21876,POTTERING MUG,1,12/21/10 15:20,3.36,,United Kingdom
546088,22430,ENAMEL WATERING CAN CREAM,4,3/9/11 11:44,4.95,12881.0,United Kingdom
551305,21395,BLUE POLKADOT BEAKER ,48,4/27/11 14:58,0.39,16145.0,United Kingdom
571312,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,10/17/11 10:42,4.95,12474.0,Germany
547414,21754,HOME BUILDING BLOCK WORD,3,3/23/11 9:54,5.95,17733.0,United Kingdom
565426,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,9/4/11 12:41,1.65,12851.0,United Kingdom
551005,22283,6 EGG HOUSE PAINTED WOOD,1,4/26/11 9:48,15.79,,United Kingdom
544207,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2/17/11 10:34,4.96,,United Kingdom
576841,23168,CLASSIC CAFE SUGAR DISPENSER,1,11/16/11 15:26,1.25,17368.0,United Kingdom
540995,22973,CHILDREN'S CIRCUS PARADE MUG,1,1/13/11 9:30,3.29,,United Kingdom
554859,22899,CHILDREN'S APRON DOLLY GIRL ,50,5/27/11 10:16,1.85,14828.0,United Kingdom
545996,22908,PACK OF 20 NAPKINS RED APPLES,6,3/8/11 14:12,0.85,14367.0,United Kingdom
578827,23395,BELLE JARDINIERE CUSHION COVER,1,11/25/11 14:25,10.79,,United Kingdom
570690,22338,STAR DECORATION PAINTED ZINC ,2,10/11/11 16:37,0.63,,United Kingdom
561113,22189,CREAM HEART CARD HOLDER,10,7/25/11 12:09,3.95,17841.0,United Kingdom
579512,23355,HOT WATER BOTTLE KEEP CALM,1,11/29/11 16:47,10.79,,United Kingdom
573911,20979,36 PENCILS TUBE RED RETROSPOT,6,11/1/11 15:40,1.25,17315.0,United Kingdom
552857,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,5/11/11 15:34,4.96,,United Kingdom
541414,21733,RED HANGING HEART T-LIGHT HOLDER,1,1/17/11 16:14,2.95,18212.0,United Kingdom
568591,22169,FAMILY ALBUM WHITE PICTURE FRAME,4,9/28/11 10:39,8.5,17088.0,United Kingdom
548708,22963,JAM JAR WITH GREEN LID,6,4/3/11 12:41,0.85,13269.0,United Kingdom
543097,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,1,2/3/11 11:41,2.48,,United Kingdom
547249,21288,STRIPEY CHOCOLATE NESTING BOXES,2,3/22/11 9:27,3.29,,United Kingdom
575726,22745,POPPY'S PLAYHOUSE BEDROOM ,2,11/10/11 19:12,2.1,16791.0,United Kingdom
546096,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,3/9/11 11:59,0.95,15502.0,United Kingdom
565396,21916,SET 12 RETRO WHITE CHALK STICKS,1,9/2/11 16:39,0.83,,United Kingdom
569129,23234,BISCUIT TIN VINTAGE CHRISTMAS,2,9/30/11 13:40,2.89,15034.0,United Kingdom
545417,22840,ROUND CAKE TIN VINTAGE RED,2,3/2/11 13:42,7.95,15622.0,United Kingdom
575481,16011,ANIMAL STICKERS,23,11/9/11 16:28,0.21,15679.0,United Kingdom
564483,22435,SET OF 9 HEART SHAPED BALLOONS,12,8/25/11 13:46,1.25,14050.0,United Kingdom
558767,21034,REX CASH+CARRY JUMBO SHOPPER,1,7/3/11 13:27,0.95,13833.0,United Kingdom
558045,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,6/24/11 13:35,0.29,12615.0,France
578539,22138,BAKING SET 9 PIECE RETROSPOT ,9,11/24/11 14:55,4.95,,Unspecified
569215,22386,JUMBO BAG PINK POLKADOT,2,10/2/11 12:30,2.08,13571.0,United Kingdom
542777,21470,FLOWER VINE RAFFIA FOOD COVER,6,2/1/11 8:31,3.75,14911.0,EIRE
573138,23543,WALL ART KEEP CALM ,1,10/27/11 17:22,8.25,15023.0,United Kingdom
546005,48184,DOORMAT ENGLISH ROSE ,10,3/8/11 15:17,6.75,14426.0,United Kingdom
553224,23209,LUNCH BAG DOILEY PATTERN ,4,5/16/11 10:40,1.65,17228.0,United Kingdom
569643,23534,STOP FOR TEA WALL ART,3,10/5/11 12:31,5.95,15730.0,United Kingdom
562955,22698,PINK REGENCY TEACUP AND SAUCER,12,8/11/11 10:14,5.79,,United Kingdom
569834,22993,SET OF 4 PANTRY JELLY MOULDS,12,10/6/11 13:00,1.25,14383.0,United Kingdom
580367,22113,GREY HEART HOT WATER BOTTLE,2,12/2/11 16:39,8.29,,United Kingdom
537237,21896,POTTING SHED TWINE,1,12/6/10 9:58,4.21,,United Kingdom
553979,20749,ASSORTED COLOUR MINI CASES,12,5/20/11 11:07,6.35,15694.0,United Kingdom
567356,22219,LOVEBIRD HANGING DECORATION WHITE ,8,9/19/11 16:21,0.85,16527.0,United Kingdom
554978,15036,ASSORTED COLOURS SILK FAN,12,5/29/11 11:05,0.83,16889.0,United Kingdom
540153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,1/5/11 11:25,2.55,15841.0,United Kingdom
538035,21115,ROSE CARAVAN DOORSTOP,1,12/9/10 13:03,6.75,16065.0,United Kingdom
568346,21094,SET/6 RED SPOTTY PAPER PLATES,1,9/26/11 15:28,0.83,14096.0,United Kingdom
575930,23002,TRAVEL CARD WALLET SKULLS,2,11/11/11 17:58,0.83,,United Kingdom
537155,22865,HAND WARMER OWL DESIGN,1,12/5/10 13:05,2.1,12748.0,United Kingdom
547712,85066,CREAM SWEETHEART MINI CHEST,1,3/24/11 19:31,12.75,16905.0,United Kingdom
566739,22915,ASSORTED BOTTLE TOP  MAGNETS ,24,9/14/11 14:30,0.42,12566.0,Germany
541584,47566b,TEA TIME PARTY BUNTING,1,1/19/11 14:12,8.29,,United Kingdom
575624,23295,SET OF 12 MINI LOAF BAKING CASES,40,11/10/11 13:18,0.83,18217.0,United Kingdom
541827,22117,METAL SIGN HER DINNER IS SERVED ,1,1/21/11 17:05,1.63,,United Kingdom
569653,23389,SPACEBOY MINI BACKPACK,4,10/5/11 12:52,4.15,12451.0,Switzerland
562046,22631,CIRCUS PARADE LUNCH BOX ,12,8/2/11 10:34,1.95,12378.0,Switzerland
555076,22627,MINT KITCHEN SCALES,2,5/31/11 12:11,8.5,13900.0,United Kingdom
C578832,22379,RECYCLING BAG RETROSPOT ,-15,11/25/11 15:18,2.1,13069.0,United Kingdom
551247,22607,WOODEN ROUNDERS GARDEN SET ,4,4/27/11 11:56,9.95,15640.0,United Kingdom
577489,84946,ANTIQUE SILVER T-LIGHT GLASS,6,11/20/11 12:07,1.25,,United Kingdom
561036,21905,MORE BUTTER METAL SIGN ,2,7/24/11 11:54,0.79,13137.0,United Kingdom
547874,22284,HEN HOUSE DECORATION,2,3/27/11 15:39,1.65,14476.0,United Kingdom
578746,84997d,CHILDRENS CUTLERY POLKADOT PINK,10,11/25/11 11:36,8.29,,United Kingdom
548703,22896,PEG BAG APPLES DESIGN,1,4/3/11 11:37,2.55,16010.0,United Kingdom
578946,20728,LUNCH BAG CARS BLUE,1,11/27/11 13:47,1.65,16005.0,United Kingdom
542344,22983,CARD BILLBOARD FONT,2,1/27/11 11:30,0.83,,United Kingdom
543098,22729,ALARM CLOCK BAKELIKE ORANGE,4,2/3/11 11:49,3.75,13102.0,United Kingdom
550499,21452,TOADSTOOL MONEY BOX,1,4/18/11 15:16,5.79,,United Kingdom
579102,22423,REGENCY CAKESTAND 3 TIER,6,11/28/11 11:33,12.75,14911.0,EIRE
560240,22517,CHILDS GARDEN RAKE PINK,1,7/17/11 11:59,2.1,15716.0,United Kingdom
545916,21217,RED RETROSPOT ROUND CAKE TINS,2,3/8/11 11:46,9.95,12528.0,Germany
564315,23319,BOX OF 6 MINI 50'S CRACKERS,2,8/24/11 13:07,2.49,14730.0,United Kingdom
571653,23432,PRETTY HANGING QUILTED HEARTS,48,10/18/11 12:17,0.72,14298.0,United Kingdom
544077,85186C,BUNNY EGG GARLAND,4,2/15/11 15:04,0.42,14825.0,United Kingdom
542996,21385,IVORY HANGING DECORATION  HEART,24,2/2/11 12:10,0.85,15046.0,United Kingdom
576078,23439,HAND WARMER RED LOVE HEART,4,11/13/11 16:22,2.1,14432.0,United Kingdom
550899,21976,PACK OF 60 MUSHROOM CAKE CASES,24,4/21/11 12:07,0.55,13505.0,Switzerland
577537,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,11/20/11 14:17,0.85,14860.0,United Kingdom
548505,22357,KINGS CHOICE BISCUIT TIN,1,3/31/11 14:34,8.29,,United Kingdom
566424,22333,RETROSPOT PARTY BAG + STICKER SET,8,9/12/11 14:15,1.65,13309.0,United Kingdom
563238,22120,WELCOME  WOODEN BLOCK LETTERS,12,8/15/11 9:59,8.5,15093.0,United Kingdom
554030,23163,REGENCY SUGAR TONGS,8,5/20/11 13:56,2.49,16497.0,United Kingdom
C571707,23198,PANTRY MAGNETIC  SHOPPING LIST,-1,10/18/11 15:33,1.45,14056.0,United Kingdom
567721,20676,RED RETROSPOT BOWL,72,9/22/11 10:38,1.06,12409.0,Switzerland
544637,22933,BAKING MOULD EASTER EGG MILK CHOC,18,2/22/11 11:20,2.95,16546.0,United Kingdom
547664,21398,RED POLKADOT COFFEE  MUG,12,3/24/11 13:16,0.39,13069.0,United Kingdom
543251,22383,LUNCH BAG SUKI  DESIGN ,10,2/4/11 14:51,1.65,14194.0,United Kingdom
562649,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,8/8/11 13:11,0.29,14606.0,United Kingdom
538108,22637,PIGGY BANK RETROSPOT ,4,12/9/10 15:23,2.55,17456.0,United Kingdom
566291,22523,CHILDS GARDEN FORK PINK,4,9/11/11 15:31,0.85,12965.0,United Kingdom
557757,85114A,BLACK ENCHANTED FOREST PLACEMAT,4,6/22/11 13:28,1.65,14606.0,United Kingdom
552460,21936,RED RETROSPOT PICNIC BAG,5,5/9/11 14:44,2.95,13178.0,United Kingdom
544453,21034,REX CASH+CARRY JUMBO SHOPPER,1,2/20/11 13:06,0.95,17214.0,United Kingdom
579141,22898,CHILDRENS APRON APPLES DESIGN,2,11/28/11 13:06,1.95,17019.0,United Kingdom
572553,16219,HOUSE SHAPE PENCIL SHARPENER,1,10/24/11 17:09,0.83,,United Kingdom
536778,15036,ASSORTED COLOURS SILK FAN,12,12/2/10 15:03,0.75,13138.0,United Kingdom
579522,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,11/30/11 8:04,8.95,14432.0,United Kingdom
570592,22726,ALARM CLOCK BAKELIKE GREEN,6,10/11/11 11:37,8.29,,United Kingdom
547822,22215,CAKE STAND WHITE TWO TIER LACE,2,3/25/11 14:53,8.5,12668.0,Germany
C577779,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-96,11/21/11 16:11,1.0,,United Kingdom
562570,22047,EMPIRE GIFT WRAP,25,8/7/11 12:10,0.42,14079.0,United Kingdom
569824,23354,6 GIFT TAGS 50'S CHRISTMAS ,6,10/6/11 12:22,0.83,17295.0,United Kingdom
567656,84924A,WAKE UP COCKEREL CALENDAR SIGN ,1,9/21/11 14:40,7.46,14096.0,United Kingdom
555399,22560,TRADITIONAL MODELLING CLAY,3,6/2/11 17:41,1.25,15555.0,United Kingdom
570087,23298,SPOTTY BUNTING,1,10/7/11 11:26,10.79,,United Kingdom
568411,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,9/27/11 10:52,16.63,,United Kingdom
579885,23136,IVORY WIRE SWEETHEART LETTER TRAY,1,11/30/11 17:37,3.75,15444.0,United Kingdom
571430,84949,SILVER HANGING T-LIGHT HOLDER,6,10/17/11 12:51,1.65,13090.0,United Kingdom
